hourlydate,csr_dni,csr_ghi,direction,dni,ghi,sd,solar_azimuth,solar_zenith,speed,t,tcc,td,tp
08/07/2022 10:00,594.3316241,745.1312331,30.41127958,15.2,134.8622222,0,118.7529978,37.59762074,0.90916062,15.89199219,1,13.65250549,1.117706299
08/07/2022 11:00,674.029019,831.6536404,351.2309006,42.08,181.4222222,0,139.5899416,29.6900493,2.225569694,16.15297852,1,14.12168274,0.731945038
08/07/2022 12:00,712.2639824,873.0283737,334.3152625,65.74222222,258.3466667,0,168.306533,25.19470355,2.090650957,16.45839844,1,14.70020447,0.849723816
08/07/2022 13:00,705.9083689,866.1561718,309.623367,75.53777778,328.9955556,0,200.4883357,25.98729588,2.298921853,16.9737793,1,15.47059021,0.564098358
08/07/2022 14:00,655.4690423,811.5402856,305.8192646,163.7155556,418.7911111,0,227.0055402,31.67592381,1.847933352,17.49160156,0.997802734,15.84165344,0.166893005
08/07/2022 15:00,565.0879447,713.270428,278.3386766,322.2577778,493.1911111,0,245.9185909,40.18130962,0.8956997,18.00649414,0.850585938,15.97608337,0.097751617
08/07/2022 16:00,442.5840637,578.9143748,128.7553967,179.2711111,307.5555556,0,259.9838895,49.93073776,0.485651127,17.92910156,1,14.53885803,0.137329102
08/07/2022 17:00,299.8613219,419.5038123,103.5386843,64.14222222,179.8577778,0,271.5532298,60.10273968,0.367355254,17.31411133,0.98034668,14.61333618,0.980377197
08/07/2022 18:00,154.9101471,250.3593682,77.22640602,41.6,107.7866667,0,282.0197804,70.23438981,0.614011879,16.60439453,0.993408203,14.38855896,0.596046448
08/07/2022 19:00,39.8206615,96.34310187,55.27761378,29.17333333,71.09333333,0,292.2379175,79.98781458,0.826373849,16.24599609,0.996246338,14.68308411,0.6275177
08/07/2022 20:00,0.796861868,10.02797033,38.61454871,2.186666667,21.54666667,0,302.8002508,89.04168851,0.533966399,16.10292969,1,14.72387085,0.409126282
08/07/2022 21:00,0,0,122.9954176,0.035555556,1.12,0,314.1520811,97.03652614,0.503711671,15.81777344,0.992523193,14.7464386,0.403881073
08/07/2022 22:00,0,0,153.1159799,0,0,0,326.5928322,103.5527781,0.85926993,15.43148193,0.965484619,14.66784058,0.198841095
08/07/2022 23:00,0,0,86.79185001,0,0,0,340.1906007,108.1319303,2.020653312,15.88651428,0.995941162,14.21955261,0.100135803
09/07/2022 00:00,0,0,58.7683327,0,0,0,294.6711927,110.3601011,1.936940368,15.59569702,1,14.22606812,0.30040741
09/07/2022 01:00,0,0,48.48154434,0,0,0,9.421103787,110.0003078,1.932378798,15.35862122,0.888122559,14.19912109,0.329971313
09/07/2022 02:00,0,0,55.68345353,0,0,0,23.70936288,107.0926761,1.65775854,15.2741333,0.767181396,14.05559692,0.329971313
09/07/2022 03:00,0,0,42.69092426,0.213333333,1.528888889,0,37.00306089,101.9362597,1.538766473,15.22120056,1,14.08445129,0.311851501
09/07/2022 04:00,0,0,39.68208588,2.542222222,13.97333333,0,49.12992412,94.9693773,1.389649597,15.62062988,1,14.17458496,0.148773193
09/07/2022 05:00,4.063730309,23.63300309,24.22163206,6.577777778,37.54666667,0,60.23395927,86.64548195,1.623667232,15.80639038,1,14.62578735,0.375747681
09/07/2022 06:00,65.599495,134.8824703,17.61712498,29.92,85.83111111,0,70.66073057,77.36782451,1.756913577,16.10196838,1,14.85500488,0.819683075
09/07/2022 07:00,193.5774442,296.6579194,17.99560447,45.6,123.6266667,0,80.89268885,67.48238271,1.824274221,16.14777527,1,14.716745,0.523090363
09/07/2022 08:00,340.2215692,464.9422654,19.1211648,31.09333333,133.0133333,0,91.57892141,57.30898323,1.937120852,16.58562622,0.988128662,15.09499512,0.230312347
09/07/2022 09:00,478.7763791,618.6799628,32.53207961,84.8,220.0355556,0,103.6878097,47.20730879,2.041743499,17.11643372,0.988464355,15.33370361,0.09727478
09/07/2022 10:00,593.3301115,743.9302883,32.9137162,211.7333333,448.1422222,0,118.8355445,37.71083675,2.884136995,17.82648621,1,14.83480225,0.075817108
09/07/2022 11:00,673.1919484,830.6313604,359.4128045,339.2,590.2933333,0,139.6425455,29.81108237,1.822422365,18.99529419,1,13.63152466,0.067710876
09/07/2022 12:00,711.5672277,872.157482,6.549425174,165.1555556,443.4488889,0,168.2684029,25.31735354,2.021524102,18.87748108,1,13.40366516,0.019550323
09/07/2022 13:00,705.3145939,865.3967468,6.212645624,127.0933333,395.7333333,0,200.3447347,26.0939201,2.670529937,18.90441284,1,12.94593201,0.036716461
09/07/2022 14:00,654.9323703,810.8438235,25.6718086,106.4177778,377.9022222,0,226.8283311,31.75893784,4.475784753,17.95571289,1,12.70577393,0.391483307
09/07/2022 15:00,564.5588695,712.5843267,37.31540696,64.53333333,309.92,0,245.7538242,40.24780434,5.210597579,17.82192383,1,12.57624207,0.04196167
09/07/2022 16:00,442.0160814,578.1875534,54.42570359,51.53777778,267.5022222,0,259.8385799,49.98937115,4.471162592,17.81240234,1,13.07593689,0.024318695
09/07/2022 17:00,299.2236792,418.6958112,51.38450961,26.70222222,201.0666667,0,271.4237229,60.15974639,5.083419818,17.47915039,1,13.07665405,0.137329102
09/07/2022 18:00,154.2260241,249.4642701,33.48458611,2.897777778,107.7688889,0,281.9017951,70.2941628,5.655966469,16.24575195,1,12.90795288,0.320911407
09/07/2022 19:00,39.31576919,95.4998752,26.83487644,0.302222222,45.33333333,0,292.1285254,80.05371498,3.922518076,15.58632813,1,13.22213135,0.111103058
09/07/2022 20:00,0.753258737,9.766356588,51.21834878,0,11.18222222,0,302.6982459,89.11646276,2.911318945,15.32827148,1,13.30005798,0.319480896
09/07/2022 21:00,0,0,59.35831152,0,1.386666667,0,314.0582538,97.12234671,3.837453994,14.70009766,1,13.04497681,0.07724762
09/07/2022 22:00,0,0,47.96884946,0,0,0,326.5102421,103.6509233,4.294962304,13.9565979,0.992523193,12.63427124,0.149726868
09/07/2022 23:00,0,0,357.6142693,0,0,0,340.1243091,108.2421859,3.071051794,13.69642029,0.599182129,12.87455139,0.112533569
10/07/2022 00:00,0,0,352.4689142,0,0,0,294.6266874,110.4802634,1.98977447,13.63785706,0.762420654,12.92417297,0.011920929
10/07/2022 01:00,0,0,56.61057175,0,0,0,9.401649027,110.1264352,1.59614775,13.53161011,0.822601318,12.67653809,0.075340271
10/07/2022 02:00,0,0,92.42384957,0,0,0,23.71429627,107.2202987,3.013041189,13.06983337,0.582702637,12.44661865,0.075340271
10/07/2022 03:00,0,0,99.08921192,0.746666667,4.071111111,0,37.02863904,102.0617789,3.436923809,12.65834961,0.409606934,12.07189331,0.03528595
10/07/2022 04:00,0,0,105.250563,15.04,43.57333333,0,49.17159696,95.09075225,3.383098488,12.90908203,0.299285889,12.06562195,0.075340271
10/07/2022 05:00,3.835358132,22.87730175,92.35331486,71.78666667,127.4666667,0,60.2880834,86.76214482,3.325146284,13.85550842,0.19229126,12.23276672,0.100135803
10/07/2022 06:00,64.47754142,133.2496775,81.76298066,108.3555556,199.1288889,0,70.72513488,77.48030771,2.789257126,15.20292053,0.106658936,13.15354309,0.03194809
10/07/2022 07:00,192.1741854,294.9280956,76.39271552,186.1333333,325.9733333,0,80.96649509,67.59203355,2.602090561,16.11133728,0.417236328,13.86271057,0.045776367
10/07/2022 08:00,338.8644454,463.3295474,63.96900535,323.0044444,453.92,0,91.66188669,57.41789269,1.576234358,16.99097595,0.394195557,14.17028198,0.028610229
10/07/2022 09:00,477.5639454,617.2453002,78.16214408,417.3866667,557.12,0,103.7786237,47.31842633,0.379344736,17.72792969,0.371337891,14.00176392,0.082492828
10/07/2022 10:00,592.2880393,742.686157,245.0140157,520.0711111,654.9333333,0,118.926406,37.82795104,0.565598515,18.3696228,0.745727539,14.0868927,0.029087067
10/07/2022 11:00,672.3132728,829.5650055,227.3964969,456.2844444,661.4577778,0,139.7036723,29.93696875,3.306967864,18.76442871,0.854522705,12.75324402,0.062942505
10/07/2022 12:00,710.8254797,871.2389465,222.0382125,474.08,642.2044444,0,168.2365185,25.44604359,4.050645071,18.88613281,0.821777344,13.2053009,0.089645386
10/07/2022 13:00,704.6702555,864.5836346,212.8166271,387.8577778,584.2488889,0,200.2021935,26.2072333,4.16294853,18.62734375,0.887939453,12.43796692,0.182151794
10/07/2022 14:00,654.3378503,810.085617,200.7702308,422.72,560.2133333,0,226.6481781,31.84844596,3.732586063,17.88710938,0.952606201,12.96488342,0.468254089
10/07/2022 15:00,563.963727,711.8271125,203.302645,339.4666667,517.6888889,0,245.584811,40.32036119,2.805527572,18.07363281,0.96105957,13.7484375,0.05197525
10/07/2022 16:00,441.3741163,577.3799426,205.7427669,218.9155556,385.6,0,259.6889818,50.05377128,2.028958866,17.9996582,0.979370117,13.62539063,0.015258789
10/07/2022 17:00,298.5067303,417.7986427,215.7545077,186.0088889,319.5733333,0,271.2902451,60.22240437,1.921262479,17.85830078,0.889526367,13.48037109,0.01001358
10/07/2022 18:00,153.4656411,248.4765666,240.3317286,88.56888889,164.16,0,281.7802372,70.35961551,1.72404385,16.96914063,0.706512451,13.06582031,0.150203705
10/07/2022 19:00,38.7646363,94.57956076,267.3380703,52.58666667,110.0977778,0,292.0159916,80.12542874,1.649652975,16.69521484,0.693023682,13.07564697,0
10/07/2022 20:00,0.707837109,9.477988773,277.186576,8.391111111,31.48444444,0,302.5935954,89.1972536,1.824944604,15.93178711,0.639709473,13.53432617,0.076293945
10/07/2022 21:00,0,0,274.5294535,0.106666667,1.742222222,0,313.9624111,97.21441503,2.00213305,14.85341797,0.583496094,13.29360352,0
10/07/2022 22:00,0,0,285.9457855,0,0,0,326.4264798,103.7555163,2.466154077,14.5465332,0.620635986,13.17006836,0
10/07/2022 23:00,0,0,280.7822653,0,0,0,340.0579453,108.3589785,3.078473977,13.58950195,0.639953613,12.12090454,0
11/07/2022 00:00,0,0,288.474088,0,0,0,294.5834075,110.6068585,2.641816861,13.37172852,0.163421631,11.91988525,0
11/07/2022 01:00,0,0,278.7723011,0,0,0,9.384726667,110.2586586,2.494604911,13.31899414,0.268157959,11.76888428,0
11/07/2022 02:00,0,0,265.2768327,0,0,0,23.72286207,107.3534886,1.788437113,13.61972961,0.522521973,11.91343079,0
11/07/2022 03:00,0,0,239.6325998,0.142222222,3.448888889,0,37.05864169,102.1922449,1.020275059,13.72590027,0.544433594,12.06025085,0
11/07/2022 04:00,0,0,214.2321206,11.09333333,43.43111111,0,49.21822346,95.21646608,0.618220958,14.71108398,0.873718262,12.90422974,0
11/07/2022 05:00,3.60885956,22.10185455,152.5383089,62.66666667,127.0577778,0,60.34754367,86.88262362,0.662392051,16.3743988,0.942810059,13.79232178,0
11/07/2022 06:00,63.32694829,131.5706467,79.1619388,145.8133333,223.7866667,0,70.79522945,77.59621057,0.464011023,17.44938049,0.841461182,14.04268799,0
11/07/2022 07:00,190.7280829,293.1471686,48.62775263,205.0666667,310.88,0,81.04641414,67.7048626,0.548228023,18.45954285,0.829345703,14.22901306,0
11/07/2022 08:00,337.4642506,461.6690697,2.358945507,300.2488889,460.0355556,0,91.75153087,57.5299273,0.163117355,19.14193115,0.620666504,13.97663269,0
11/07/2022 09:00,476.3103412,615.7662424,275.7708693,479.4311111,596.7111111,0,103.8768637,47.4328612,0.899133873,19.64780579,0.493408203,13.62381897,0
11/07/2022 10:00,591.2056038,741.3990464,275.223597,550.5777778,682.9333333,0,119.0255085,37.94891223,1.858855102,20.03727112,0.203857422,13.19056091,0.001430511
11/07/2022 11:00,671.3929532,828.4545294,283.1602205,648.5155556,761.1555556,0,139.7732461,30.06765341,3.175076434,19.74599609,0.335021973,13.31488953,0.002861023
11/07/2022 12:00,710.0384921,870.2724983,270.908793,633.76,771.9822222,0,168.2109174,25.58071549,3.47202488,19.98989258,0.40802002,13.3976532,0.003814697
11/07/2022 13:00,703.9749437,863.7163907,264.4667332,595.5377778,730.2044444,0,200.0609364,26.32720102,3.607722477,19.96279297,0.880828857,13.24547729,0.008106232
11/07/2022 14:00,653.684966,809.2651058,259.8773324,382.5955556,609.76,0,226.4653317,31.9444487,3.451012506,20.36196289,0.987487793,13.30143127,0.017166138
11/07/2022 15:00,563.3019621,710.998179,260.2856591,290.7377778,483.7511111,0,245.4117429,40.39899776,3.055716969,20.11513672,0.983764648,12.98183594,0.003814697
11/07/2022 16:00,440.6576524,576.4909678,270.486769,206.3111111,375.7866667,0,259.5352373,50.12395857,3.010225211,20.2809082,0.981842041,13.27456055,0
11/07/2022 17:00,297.7101022,416.8118567,280.0978014,126.3288889,283.1466667,0,271.1529075,60.29073042,3.01652917,20.02260742,0.93649292,13.62807617,0
11/07/2022 18:00,152.6289845,247.3960904,283.4132935,38.61333333,164.5688889,0,281.6551987,70.43075823,3.725541642,19.65102539,0.837158203,14.39272461,0
11/07/2022 19:00,38.16827425,93.58290087,282.4313227,30.52444444,104.2844444,0,291.9003954,80.20295815,4.731396973,18.93398438,0.995941162,14.70668945,0
11/07/2022 20:00,0.66104832,9.158237654,275.7595562,10.02666667,34.63111111,0,302.4863698,89.2840545,5.752949543,17.96914063,0.449432373,14.76719055,0
11/07/2022 21:00,0,0,269.7921698,0.106666667,1.742222222,0,313.8646167,97.31271535,6.436153792,17.10219727,0.868591309,14.91343079,0
11/07/2022 22:00,0,0,263.7381467,0,0,0,326.3416042,103.8665323,7.113562188,16.92055664,0.913879395,15.10231934,0
11/07/2022 23:00,0,0,259.6880543,0,0,0,339.9915658,108.4822737,6.719047221,16.91643677,0.670318604,15.21132813,0
12/07/2022 00:00,0,0,258.2161901,0,0,0,294.5414077,110.739842,6.828666651,16.72998962,0.676025391,15.20681152,0
12/07/2022 01:00,0,0,259.4721534,0,0,0,9.370387954,110.3969242,6.788035369,16.65764771,1,15.1811615,0
12/07/2022 02:00,0,0,261.4683147,0,0,0,23.73510408,107.4921838,7.379960924,16.71517334,1,15.40580139,0
12/07/2022 03:00,0,0,258.7646426,0,2.72,0,37.09310107,102.3275905,7.941178042,16.74137268,1,15.57674561,0.001430511
12/07/2022 04:00,0,0,252.4492443,4.817777778,27.27111111,0,49.26982227,95.3464494,7.874138489,17.04110107,0.953796387,15.81910095,0.356674194
12/07/2022 05:00,3.385090533,21.30066303,249.9175106,14.70222222,60.03555556,0,60.41234515,87.00684985,8.331188621,17.2539917,1,16.06551514,0.298500061
12/07/2022 06:00,62.14924675,129.8468908,252.4814638,0,62.64888889,0,70.87100627,77.71546777,8.604381514,17.55272827,0.990325928,16.34247742,0.442504883
12/07/2022 07:00,189.2400706,291.3161096,252.770194,0,84.30222222,0,81.13242468,67.82080919,9.705035256,17.74651489,1,16.47417603,0.498771667
12/07/2022 08:00,336.0216293,459.9615193,244.8337095,12.17777778,178.4711111,0,91.84781735,57.64503178,10.68826386,17.93091736,1,16.52478943,0.159740448
12/07/2022 09:00,475.0159618,614.2432101,241.8347249,53.54666667,255.3422222,0,103.9824732,47.55056314,10.68472165,18.71952209,0.988128662,16.30542908,0.047206879
12/07/2022 10:00,590.0829566,740.0691142,239.7106526,57.61777778,289.6533333,0,119.1327704,38.07367237,10.0466804,19.26270447,0.997802734,16.24053345,0.027656555
12/07/2022 11:00,670.4309123,827.2998439,245.6075093,59.52,295.7688889,0,139.8511788,30.20308397,8.341354163,19.52803955,0.995941162,16.47522888,0.198364258
12/07/2022 12:00,709.2059894,869.2578364,255.910282,63.48444444,297.6888889,0,168.19162,25.72131165,8.283426402,19.86271057,0.9921875,16.69645081,0.034332275
12/07/2022 13:00,703.2282307,862.7945501,260.2718218,308.4622222,564.4977778,0,199.9211744,26.45378671,8.951146605,21.28525696,0.995941162,16.61457214,0.000476837
12/07/2022 14:00,652.9731951,808.3817218,259.7793942,520.8711111,657.7066667,0,226.2800376,32.04694343,9.40412405,22.1665741,0.848388672,16.36387024,0
12/07/2022 15:00,562.573026,710.0969256,256.3713564,361.4044444,541.6177778,0,245.2348098,40.48372846,9.307273665,22.58388672,0.684509277,16.60215149,0
12/07/2022 16:00,439.8661934,575.5200736,259.7138636,249.4044444,377.6177778,0,259.3774876,50.19995042,9.26153502,22.44814453,0.672821045,16.91193542,0
12/07/2022 17:00,296.8334566,415.7350352,261.1595918,132.8533333,280.4622222,0,271.0118204,60.36473841,9.145974973,21.7628418,0.363128662,17.02991638,0
12/07/2022 18:00,151.7161024,246.2227267,256.3469701,68.12444444,165.1911111,0,281.5267703,70.50759838,9.613475868,21.00551758,0.407470703,16.93082581,0.514984131
12/07/2022 19:00,37.52782728,92.51076269,246.9403828,30.16888889,80.85333333,0,291.7818145,80.28630278,9.072326257,20.10561523,0.699829102,17.41352234,1.483917236
12/07/2022 20:00,0.613355205,8.79881965,244.9511627,7.768888889,26.02666667,0,302.3766375,89.37685644,8.759762497,19.32460938,0.995941162,17.71697388,0.658988953
12/07/2022 21:00,0,0,250.1033736,0.035555556,0.888888889,0,313.7649321,97.41722975,8.661247042,19.25185547,0.971618652,17.829599,0.242233276
12/07/2022 22:00,0,0,250.1275118,0,0,0,326.2556718,103.9839441,8.309451968,19.34462891,0.919036865,17.9425293,0.00333786
12/07/2022 23:00,0,0,227.0139959,0,0,0,339.925224,108.6120354,6.427036582,19.13466797,0.624298096,17.68651733,0.004768372
13/07/2022 00:00,0,0,209.4481419,0,0,0,294.5007397,110.8791691,5.652947109,19.02379761,0.770355225,17.81368408,0.097751617
13/07/2022 01:00,0,0,194.856556,0,0,0,9.358681772,110.541178,4.842404589,18.8202301,0.744720459,17.97289429,0.006198883
13/07/2022 02:00,0,0,186.215675,0,0,0,23.75106384,107.6363225,4.178463746,18.52675781,0.883605957,17.93740234,0.006198883
13/07/2022 03:00,0,0,162.3956154,0.106666667,1.76,0,37.13204713,102.4677488,3.543483036,18.34760437,0.878967285,17.85881958,0.023365021
13/07/2022 04:00,0,0,128.3640369,5.937777778,27.59111111,0,49.32640969,95.48063364,3.238353856,18.43987427,0.808441162,17.85541687,0.100135803
13/07/2022 05:00,3.164867966,20.46170457,103.973791,39.27111111,89.52888889,0,60.48249041,87.13475629,3.738143235,18.92969666,0.803741455,17.77634583,0.007152557
13/07/2022 06:00,60.94597893,128.0799208,94.96268378,81.92,168.96,0,70.95245463,77.83801568,4.942217933,19.33483276,0.690093994,17.47173462,0.00667572
13/07/2022 07:00,187.7110583,289.4358562,88.41479959,141.8488889,254.2933333,0,81.22450242,67.93981479,5.480567295,19.69461975,0.595214844,17.24868164,0.024318695
13/07/2022 08:00,334.5371908,458.2075417,80.99673435,235.8933333,354.1155556,0,91.95070604,57.76315335,5.795757048,20.34583435,0.454162598,17.00341187,0.016689301
13/07/2022 09:00,473.6811642,612.6765807,79.92652253,322.4533333,471.4488889,0,104.0953913,47.67148464,5.619837114,20.95713196,0.575775146,16.841745,0.09727478
13/07/2022 10:00,588.9202117,738.6964768,79.66922009,380.2666667,520.2666667,0,119.2481035,38.20218624,5.831550968,21.56800232,0.52255249,16.69463501,0.049591064
13/07/2022 11:00,669.4270392,826.1008238,84.39734452,358.9511111,525.12,0,139.9373723,30.34321032,4.897771651,21.77608643,0.575592041,16.28605042,0.020027161
13/07/2022 12:00,708.3276689,868.1946299,80.19787299,445.44,605.44,0,168.1786323,25.86777493,5.087545274,22.22869263,0.637451172,15.89081726,0.019073486
13/07/2022 13:00,702.4296697,861.8176267,71.06346051,415.1822222,555.5022222,0,199.7831066,26.58695185,5.371315324,22.47231445,0.754486084,15.67167053,0.066757202
13/07/2022 14:00,652.2020061,807.4348865,62.51741671,353.9377778,500.2844444,0,226.0925374,32.15592466,5.678776753,22.46621094,0.922943115,15.40892944,0.075817108
13/07/2022 15:00,561.7763715,709.1227519,56.72025288,265.0311111,420.8888889,0,245.054201,40.57456502,6.200260003,22.49575195,0.979736328,15.04827271,0.045776367
13/07/2022 16:00,438.9992563,574.4667162,54.38637145,214.2755556,356.6755556,0,259.2158737,50.28176173,6.54608029,22.35634766,1,14.67641602,0.00667572
13/07/2022 17:00,295.8764826,414.5677845,56.24565177,123.1822222,232.96,0,270.8670936,60.4444398,6.631462963,21.80654297,0.9921875,14.178125,0.000953674
13/07/2022 18:00,150.7270995,244.9564058,57.80145779,73.17333333,159.36,0,281.3950417,70.59014109,6.391023231,20.83803711,0.965637207,13.90395508,0.015258789
13/07/2022 19:00,36.84457068,91.36413629,61.166594,22.22222222,81.40444444,0,291.6603253,80.37545998,6.580682678,19.67592773,0.916564941,13.99916992,0.201702118
13/07/2022 20:00,0.565225904,8.415343617,65.64765068,0.817777778,21.13777778,0,302.2644652,89.47564831,6.784818631,18.46669922,0.967559814,13.80263672,0.051498413
13/07/2022 21:00,0,0,68.05257684,0,0.782222222,0,313.6634167,97.52793842,7.266013903,17.59487305,0.987823486,13.43642578,0.179290771
13/07/2022 22:00,0,0,69.42011112,0,0,0,326.1687369,104.1077234,7.43715689,17.03115234,0.995941162,13.6213623,0.302791595
13/07/2022 23:00,0,0,83.71744802,0,0,0,339.8589715,108.7482267,6.390107246,16.44423828,1,14.02512512,0.327587128
14/07/2022 00:00,0,0,77.80085966,0,0,0,294.4614538,111.0247938,7.59761721,16.13857422,1,14.40830383,0.382423401
14/07/2022 01:00,0,0,64.6100731,0,0,0,9.349655418,110.6913654,8.500163075,16.11660156,1,14.79859314,0.296115875
14/07/2022 02:00,0,0,50.0254762,0,0,0,23.77078139,107.7858427,8.501735805,15.96010742,1,15.09113464,0.296115875
14/07/2022 03:00,0,0,39.35542082,0,0.817777778,0,37.17550817,102.612653,7.648366765,15.87319336,1,15.10320435,0.608444214
14/07/2022 04:00,0,0,42.73579995,0,13.67111111,0,49.38800019,95.61895065,6.507763601,15.87758789,0.997802734,15.28759155,1.589775085
14/07/2022 05:00,2.948967205,19.56742824,50.06479278,1.137777778,38.22222222,0,60.55797998,87.26627652,6.230869287,16.18862305,0.989990234,15.58188782,0.289440155
14/07/2022 06:00,59.71870419,126.2712555,45.53939311,20.28444444,105.0311111,0,71.0395616,77.9637919,6.687589119,16.75600586,0.985900879,15.67881165,0.154018402
14/07/2022 07:00,186.1419398,287.5073222,34.23735985,84.08888889,248.1777778,0,81.32262055,68.06182241,6.729572164,17.60195313,0.968139648,15.71428833,0.104904175
14/07/2022 08:00,333.0115172,456.4077502,19.79754554,155.7155556,316.7288889,0,92.06015388,57.88424109,6.675530722,18.25966797,0.988769531,14.58620605,0.382900238
14/07/2022 09:00,472.3062742,611.0666966,7.014100498,238.8266667,429.2088889,0,104.215553,47.79558031,6.771348503,17.99941406,0.934356689,13.87729797,0.041007996
14/07/2022 10:00,587.7174516,737.2812154,358.5721436,324.9955556,484.4444444,0,119.3714144,38.3344109,6.95206406,18.36708984,0.883972168,12.73548279,0.058174133
14/07/2022 11:00,668.3811938,824.8573115,359.0160731,416.4622222,605.1377778,0,140.0317198,30.48798412,8.291429466,18.365625,0.589416504,12.16640625,0.044822693
14/07/2022 12:00,707.4032034,867.0825207,358.4945499,394.1511111,558.1688889,0,168.1719477,26.02004848,10.1001049,17.6065918,0.479248047,11.13735352,0.009536743
14/07/2022 13:00,701.5787958,860.7851141,359.165707,410.8977778,611.3777778,0,199.6469216,26.7266561,10.4124045,17.49941406,0.32925415,10.99233398,0
14/07/2022 14:00,651.3708572,806.424009,358.476866,461.8666667,610.7733333,0,225.9030692,32.27138433,10.62466461,17.28798828,0.380004883,10.78164063,0
14/07/2022 15:00,560.9114505,708.0750548,355.9106661,436.1422222,586.2755556,0,244.8701056,40.67151673,10.74144297,17.69692383,0.549377441,10.62490234,0.00333786
14/07/2022 16:00,438.0563672,573.3303591,355.0933556,347.36,466.4355556,0,259.0505369,50.36940519,10.57862255,17.95717773,0.527557373,10.03896484,0
14/07/2022 17:00,294.8388935,413.3097306,356.5916501,258.2222222,349.12,0,270.7188368,60.52984398,9.859771149,17.88515625,0.519348145,9.751611328,0
14/07/2022 18:00,149.6621345,243.5970988,359.1402448,144.0533333,214.6133333,0,281.2601026,70.67838941,9.050533691,17.39394531,0.49520874,9.578027344,0
14/07/2022 19:00,36.11991095,90.14413613,6.568966169,56.53333333,108.5333333,0,291.5360036,80.47042511,7.893819151,16.84121094,0.422485352,9.806054688,0
14/07/2022 20:00,0.51712694,8.111033231,16.1731071,13.70666667,33.99111111,0,302.1499186,89.58041714,7.200283588,16.10585938,0.367401123,9.928613281,0.017166138
14/07/2022 21:00,0,0,22.61948835,0.142222222,1.102222222,0,313.5601287,97.64481987,6.964401245,14.93105469,0.665527344,10.08632813,0.011920929
14/07/2022 22:00,0,0,28.69481484,0,0,0,326.0808524,104.2378403,6.2209525,14.25258789,0.595397949,10.31582031,0.085353851
14/07/2022 23:00,0,0,47.9757308,0,0,0,339.7928583,108.8908092,6.090338196,12.95766602,0.775543213,10.91982422,0.199794769
15/07/2022 00:00,0,0,41.77359772,0,0,0,294.4235989,111.1766692,5.494332278,12.57314453,0.81842041,10.81340942,0.273227692
15/07/2022 01:00,0,0,47.39178046,0,0,0,9.343355101,110.847431,5.260571359,12.29433594,0.903289795,10.70456848,0.377178192
15/07/2022 02:00,0,0,56.6284488,0,0,0,23.79429568,107.9406818,5.941751419,11.94863281,0.955413818,10.59653625,0.377178192
15/07/2022 03:00,0,0,60.75884745,0,1.404444444,0,37.22351124,102.7622358,6.556650051,11.85561523,0.987823486,10.81365356,0.93460083
15/07/2022 04:00,0,0,62.68232238,0.337777778,21.10222222,0,49.45460671,95.76133229,6.495905261,12.12905273,0.995605469,11.24811707,0.996112823
15/07/2022 05:00,2.738120138,18.80946316,61.86757231,10.31111111,56.85333333,0,60.63881264,87.40134449,6.259743021,12.70791016,0.975341797,11.7696167,0.819683075
15/07/2022 06:00,58.46900396,124.4224289,55.9834849,9.884444444,84.83555556,0,71.13231224,78.09273472,6.313626034,13.30288086,1,12.27175293,0.74338913
15/07/2022 07:00,184.5336,285.5314059,53.92600304,18.84444444,134.1511111,0,81.42674999,68.18677616,5.606934387,14.24819336,0.988128662,12.61184082,0.65946579
15/07/2022 08:00,331.4451704,454.562734,46.30491847,94.50666667,297.1911111,0,92.17611508,58.00824552,5.143416661,14.88613281,0.996246338,12.80019531,0.71144104
15/07/2022 09:00,470.8915928,609.4138718,31.76223823,90.72,336.8888889,0,104.3428901,47.9228065,4.97958447,15.63588867,0.947235107,13.00283203,0.257492065
15/07/2022 10:00,586.4747327,735.8233822,21.78409256,123.1111111,328.9066667,0,119.5026043,38.47030516,5.193768732,15.86660156,0.94909668,13.22011719,0.287055969
15/07/2022 11:00,667.2932109,823.5691219,351.5853065,53.44,311.3777778,0,140.1341066,30.63735843,6.069242634,13.94570313,0.995605469,11.678125,2.640247345
15/07/2022 12:00,706.4322438,865.9211264,350.7299653,77.99111111,294.7022222,0,168.1715478,26.1780755,6.00888004,14.45229492,1,12.60146484,0.522613525
15/07/2022 13:00,700.6751273,859.6964875,350.9651831,109.9377778,428,0,199.5127982,26.87285723,6.371423282,15.71914063,0.988464355,12.79384766,0.211238861
15/07/2022 14:00,650.4791974,805.3484874,349.7772402,168.2666667,391.4666667,0,225.7118681,32.3933117,7.444644129,15.97792969,0.926574707,12.03920898,0.115394592
15/07/2022 15:00,559.9777135,706.9532286,346.9637012,141.2622222,353.7066667,0,244.6827126,40.77459047,8.563304599,15.80361328,0.696380615,11.35585938,0.270843506
15/07/2022 16:00,437.0370618,572.1104732,352.4987596,143.8933333,305.0488889,0,258.8816189,50.46289128,8.907529148,15.54433594,0.603179932,10.71962891,0.046730042
15/07/2022 17:00,293.7204259,411.9605187,353.8951645,191.68,288.6755556,0,270.5671601,60.62095824,9.164198819,15.18325195,0.405090332,10.53017578,0
15/07/2022 18:00,148.521421,242.1448186,356.506552,133.8311111,205.3511111,0,281.1220422,70.77234443,8.798775048,14.87099609,0.522918701,10.396875,0.001430511
